section_id,enrollment_count,created_at
5887462,0,2020-01-21 00:35:15.550062+00
5887464,0,2020-01-21 00:35:15.572738+00
5887465,0,2020-01-21 00:35:15.583491+00
5887466,0,2020-01-21 00:35:15.58617+00
5887467,0,2020-01-21 00:35:15.587359+00
5887468,0,2020-01-21 00:35:15.590945+00
5887469,0,2020-01-21 00:35:15.600016+00
5887470,0,2020-01-21 00:35:15.624966+00
5887471,0,2020-01-21 00:35:15.646628+00
5887472,0,2020-01-21 00:35:15.650302+00
5887473,0,2020-01-21 00:35:15.669013+00
5887474,0,2020-01-21 00:35:15.672427+00
5887475,0,2020-01-21 00:35:15.675303+00
5887476,0,2020-01-21 00:35:15.690288+00
5887477,0,2020-01-21 00:35:15.694477+00
5887478,0,2020-01-21 00:35:15.708781+00
5887479,0,2020-01-21 00:35:15.713584+00
5887480,0,2020-01-21 00:35:15.726165+00
5887481,0,2020-01-21 00:35:15.729043+00
5887483,0,2020-01-21 00:35:15.735544+00
5887485,0,2020-01-21 00:35:15.759261+00
5887484,0,2020-01-21 00:35:15.763919+00
5887488,0,2020-01-21 00:35:15.769401+00
5887486,0,2020-01-21 00:35:15.769867+00
5887487,0,2020-01-21 00:35:15.772021+00
5887490,0,2020-01-21 00:35:15.789225+00
5887492,0,2020-01-21 00:35:15.805833+00
5887493,0,2020-01-21 00:35:15.806814+00
5887491,0,2020-01-21 00:35:15.807613+00
5887494,0,2020-01-21 00:35:15.813323+00
5887495,0,2020-01-21 00:35:15.8277+00
5887482,0,2020-01-21 00:35:15.838928+00
5887497,0,2020-01-21 00:35:15.85542+00
5887498,0,2020-01-21 00:35:15.857373+00
5887499,0,2020-01-21 00:35:15.862584+00
5887502,0,2020-01-21 00:35:15.867109+00
5887500,0,2020-01-21 00:35:15.86753+00
5887501,0,2020-01-21 00:35:15.868249+00
5887503,0,2020-01-21 00:35:15.870099+00
5887504,0,2020-01-21 00:35:15.876954+00
5887489,0,2020-01-21 00:35:15.891204+00
5887505,0,2020-01-21 00:35:15.894757+00
5887506,0,2020-01-21 00:35:15.910931+00
5887507,0,2020-01-21 00:35:15.91201+00
5887508,0,2020-01-21 00:35:15.917249+00
5887510,0,2020-01-21 00:35:15.930568+00
5887512,0,2020-01-21 00:35:15.930805+00
5887513,0,2020-01-21 00:35:15.934714+00
5887514,0,2020-01-21 00:35:15.938278+00
5887515,0,2020-01-21 00:35:15.942165+00
5887516,0,2020-01-21 00:35:15.949532+00
5887517,0,2020-01-21 00:35:15.953582+00
5887496,0,2020-01-21 00:35:15.958497+00
5887518,0,2020-01-21 00:35:15.960712+00
5887519,0,2020-01-21 00:35:15.975885+00
5887520,0,2020-01-21 00:35:15.99218+00
5887521,0,2020-01-21 00:35:16.001899+00
5887522,0,2020-01-21 00:35:16.002116+00
5887523,0,2020-01-21 00:35:16.004063+00
5887525,0,2020-01-21 00:35:16.009179+00
5887524,0,2020-01-21 00:35:16.009276+00
5887526,0,2020-01-21 00:35:16.015863+00
5887511,0,2020-01-21 00:35:16.118097+00
5887533,0,2020-01-21 00:35:16.146952+00
5887532,0,2020-01-21 00:35:16.149737+00
5887536,0,2020-01-21 00:35:16.150356+00
5887538,0,2020-01-21 00:35:16.156031+00
5887534,0,2020-01-21 00:35:16.156499+00
5887535,0,2020-01-21 00:35:16.160507+00
5887539,0,2020-01-21 00:35:16.199301+00
5887541,0,2020-01-21 00:35:16.201858+00
5887540,0,2020-01-21 00:35:16.20262+00
5887542,0,2020-01-21 00:35:16.215441+00
5887543,0,2020-01-21 00:35:16.218117+00
5887546,0,2020-01-21 00:35:16.222055+00
5887545,0,2020-01-21 00:35:16.222284+00
5887547,0,2020-01-21 00:35:16.228652+00
5887529,0,2020-01-21 00:35:16.232407+00
5887548,0,2020-01-21 00:35:16.234478+00
5887549,0,2020-01-21 00:35:16.234645+00
5887550,0,2020-01-21 00:35:16.239579+00
5887553,0,2020-01-21 00:35:16.26858+00
5887537,0,2020-01-21 00:35:16.276254+00
5887555,0,2020-01-21 00:35:16.291117+00
5887557,0,2020-01-21 00:35:16.296193+00
5887558,0,2020-01-21 00:35:16.296417+00
5887559,0,2020-01-21 00:35:16.302983+00
5887560,0,2020-01-21 00:35:16.308237+00
5887562,0,2020-01-21 00:35:16.344638+00
5887561,0,2020-01-21 00:35:16.345682+00
5887563,0,2020-01-21 00:35:16.350624+00
5887564,0,2020-01-21 00:35:16.352267+00
5887565,0,2020-01-21 00:35:16.353503+00
5887568,0,2020-01-21 00:35:16.355312+00
5887566,0,2020-01-21 00:35:16.358752+00
5887567,0,2020-01-21 00:35:16.361021+00
5887569,0,2020-01-21 00:35:16.362477+00
5887571,85,2020-01-21 00:35:16.371999+00
5887570,0,2020-01-21 00:35:16.372986+00
5887572,0,2020-01-21 00:35:16.382279+00
5887573,0,2020-01-21 00:35:16.393201+00
5887575,16,2020-01-21 00:35:16.398722+00
5887574,0,2020-01-21 00:35:16.40318+00
5887556,0,2020-01-21 00:35:16.405222+00
5887577,50,2020-01-21 00:35:16.40812+00
5887578,0,2020-01-21 00:35:16.420854+00
5887580,0,2020-01-21 00:35:16.433381+00
5887582,0,2020-01-21 00:35:16.437024+00
5887583,0,2020-01-21 00:35:16.437487+00
5887586,0,2020-01-21 00:35:16.448627+00
5887588,0,2020-01-21 00:35:16.453019+00
5887590,0,2020-01-21 00:35:16.484157+00
5887589,0,2020-01-21 00:35:16.484374+00
5887591,12,2020-01-21 00:35:16.496787+00
5887593,0,2020-01-21 00:35:16.504389+00
5887594,0,2020-01-21 00:35:16.506415+00
5887596,0,2020-01-21 00:35:16.517513+00
5887597,0,2020-01-21 00:35:16.540015+00
5887584,0,2020-01-21 00:35:16.5433+00
5887598,0,2020-01-21 00:35:16.547013+00
5887581,0,2020-01-21 00:35:16.550584+00
5887599,0,2020-01-21 00:35:16.552596+00
5887585,0,2020-01-21 00:35:16.567258+00
5887600,0,2020-01-21 00:35:16.568458+00
5887601,0,2020-01-21 00:35:16.5692+00
5887602,0,2020-01-21 00:35:16.589753+00
5887605,0,2020-01-21 00:35:16.607762+00
5887608,0,2020-01-21 00:35:16.622431+00
5887607,0,2020-01-21 00:35:16.623021+00
5887610,0,2020-01-21 00:35:16.649202+00
5887619,0,2020-01-21 00:35:16.69384+00
5887622,0,2020-01-21 00:35:16.713014+00
5887621,0,2020-01-21 00:35:16.714039+00
5887625,0,2020-01-21 00:35:16.740986+00
5887623,24,2020-01-21 00:35:16.743702+00
5887626,0,2020-01-21 00:35:16.747765+00
5887628,0,2020-01-21 00:35:16.755202+00
5887633,0,2020-01-21 00:35:16.781367+00
5887609,0,2020-01-21 00:35:16.783965+00
5887635,0,2020-01-21 00:35:16.785867+00
5887632,0,2020-01-21 00:35:16.786415+00
5887658,0,2020-01-21 00:35:16.838959+00
5887659,0,2020-01-21 00:35:16.845115+00
5887662,0,2020-01-21 00:35:16.860921+00
5887663,0,2020-01-21 00:35:16.890318+00
5887668,17,2020-01-21 00:35:16.908506+00
5887670,0,2020-01-21 00:35:16.90912+00
5887669,0,2020-01-21 00:35:16.911255+00
5887676,0,2020-01-21 00:35:16.926243+00
5887677,0,2020-01-21 00:35:16.927951+00
5887679,0,2020-01-21 00:35:16.928219+00
5887678,0,2020-01-21 00:35:16.928358+00
5887673,0,2020-01-21 00:35:16.928796+00
5887675,0,2020-01-21 00:35:16.930359+00
5887674,0,2020-01-21 00:35:16.931854+00
5887681,0,2020-01-21 00:35:16.933163+00
5887656,0,2020-01-21 00:35:16.9515+00
5887682,0,2020-01-21 00:35:16.974558+00
5887684,0,2020-01-21 00:35:16.987832+00
5887685,0,2020-01-21 00:35:17.004325+00
5887686,0,2020-01-21 00:35:17.009713+00
5887666,0,2020-01-21 00:35:17.0099+00
5887665,0,2020-01-21 00:35:17.011235+00
5887687,0,2020-01-21 00:35:17.029603+00
5887688,0,2020-01-21 00:35:17.032421+00
5887689,0,2020-01-21 00:35:17.054839+00
5887690,0,2020-01-21 00:35:17.073862+00
5887692,0,2020-01-21 00:35:17.08039+00
5887691,0,2020-01-21 00:35:17.084985+00
5887693,0,2020-01-21 00:35:17.086457+00
5887694,0,2020-01-21 00:35:17.087901+00
5887695,0,2020-01-21 00:35:17.091465+00
5887696,0,2020-01-21 00:35:17.111234+00
5887699,0,2020-01-21 00:35:17.211481+00
5887700,0,2020-01-21 00:35:17.216501+00
5887698,0,2020-01-21 00:35:17.216688+00
5887697,0,2020-01-21 00:35:17.217626+00
5887703,0,2020-01-21 00:35:17.257498+00
5887705,0,2020-01-21 00:35:17.291901+00
5887706,0,2020-01-21 00:35:17.296038+00
5887707,0,2020-01-21 00:35:17.319499+00
5887708,0,2020-01-21 00:35:17.334867+00
5887709,0,2020-01-21 00:35:17.359739+00
5887710,0,2020-01-21 00:35:17.365953+00
5887701,0,2020-01-21 00:35:17.373709+00
5887702,0,2020-01-21 00:35:17.375209+00
5887711,0,2020-01-21 00:35:17.40373+00
5887704,0,2020-01-21 00:35:17.404547+00
5887712,0,2020-01-21 00:35:17.422859+00
5887713,0,2020-01-21 00:35:17.426471+00
5887714,0,2020-01-21 00:35:17.426889+00
5887715,0,2020-01-21 00:35:17.432931+00
5887719,0,2020-01-21 00:35:17.451514+00
5887721,0,2020-01-21 00:35:17.452052+00
5887724,0,2020-01-21 00:35:17.463869+00
5887725,0,2020-01-21 00:35:17.475531+00
5887726,0,2020-01-21 00:35:17.483491+00
5887727,0,2020-01-21 00:35:17.492492+00
5887729,0,2020-01-21 00:35:17.503696+00
5887728,0,2020-01-21 00:35:17.503943+00
5887730,0,2020-01-21 00:35:17.52484+00
5887732,0,2020-01-21 00:35:17.536895+00
5887731,0,2020-01-21 00:35:17.537255+00
5887733,0,2020-01-21 00:35:17.53824+00
5887734,0,2020-01-21 00:35:17.538789+00
5887735,0,2020-01-21 00:35:17.54911+00
5887717,0,2020-01-21 00:35:17.565835+00
5887736,0,2020-01-21 00:35:17.566458+00
5887737,0,2020-01-21 00:35:17.570438+00
5887720,0,2020-01-21 00:35:17.570739+00
5887722,0,2020-01-21 00:35:17.576612+00
5887739,0,2020-01-21 00:35:17.591241+00
5887741,0,2020-01-21 00:35:17.601306+00
5887742,0,2020-01-21 00:35:17.61051+00
5887744,0,2020-01-21 00:35:17.614721+00
5887747,0,2020-01-21 00:35:17.624499+00
5887749,0,2020-01-21 00:35:17.637396+00
5887748,0,2020-01-21 00:35:17.641599+00
5887751,0,2020-01-21 00:35:17.653342+00
5887752,0,2020-01-21 00:35:17.665727+00
5887753,0,2020-01-21 00:35:17.682689+00
5887743,0,2020-01-21 00:35:17.717729+00
5887755,0,2020-01-21 00:35:17.726812+00
5887746,0,2020-01-21 00:35:17.732304+00
5887758,0,2020-01-21 00:35:17.735598+00
5887757,0,2020-01-21 00:35:17.736866+00
5887760,0,2020-01-21 00:35:17.748005+00
5887763,0,2020-01-21 00:35:17.752207+00
5887761,0,2020-01-21 00:35:17.757853+00
5887764,0,2020-01-21 00:35:17.760235+00
5887765,0,2020-01-21 00:35:17.76238+00
5887766,0,2020-01-21 00:35:17.763331+00
5887767,0,2020-01-21 00:35:17.764058+00
5887769,0,2020-01-21 00:35:17.76667+00
5887768,0,2020-01-21 00:35:17.768481+00
5887771,0,2020-01-21 00:35:17.774961+00
5887773,0,2020-01-21 00:35:17.781701+00
5887775,0,2020-01-21 00:35:17.808266+00
5887777,0,2020-01-21 00:35:17.822458+00
5887778,0,2020-01-21 00:35:17.827269+00
5887779,0,2020-01-21 00:35:17.846455+00
5887780,0,2020-01-21 00:35:17.853772+00
5887781,0,2020-01-21 00:35:17.861588+00
5887783,0,2020-01-21 00:35:17.872025+00
5887785,0,2020-01-21 00:35:17.887887+00
5887784,0,2020-01-21 00:35:17.889465+00
5887787,0,2020-01-21 00:35:17.890799+00
5887788,0,2020-01-21 00:35:17.904505+00
5887789,0,2020-01-21 00:35:17.913619+00
5887790,0,2020-01-21 00:35:17.916963+00
5887792,0,2020-01-21 00:35:17.9191+00
5887791,0,2020-01-21 00:35:17.919175+00
5887776,0,2020-01-21 00:35:17.923852+00
5887793,0,2020-01-21 00:35:17.929603+00
5887795,0,2020-01-21 00:35:17.935023+00
5887794,0,2020-01-21 00:35:17.93542+00
5887796,0,2020-01-21 00:35:17.942563+00
5887798,0,2020-01-21 00:35:17.948836+00
5887801,0,2020-01-21 00:35:17.960722+00
5887799,0,2020-01-21 00:35:17.961178+00
5887802,0,2020-01-21 00:35:17.967602+00
5887804,0,2020-01-21 00:35:17.974139+00
5887805,0,2020-01-21 00:35:17.998037+00
5887806,0,2020-01-21 00:35:18.038736+00
5887809,0,2020-01-21 00:35:18.056872+00
5887812,0,2020-01-21 00:35:18.066084+00
5887813,0,2020-01-21 00:35:18.071956+00
5887815,0,2020-01-21 00:35:18.074901+00
5887816,0,2020-01-21 00:35:18.075995+00
5887817,0,2020-01-21 00:35:18.09046+00
5887818,0,2020-01-21 00:35:18.095946+00
5887822,0,2020-01-21 00:35:18.111303+00
5887826,0,2020-01-21 00:35:18.147107+00
5887828,0,2020-01-21 00:35:18.178357+00
5887827,0,2020-01-21 00:35:18.179664+00
5887810,0,2020-01-21 00:35:18.19284+00
5887847,0,2020-01-21 00:35:18.299432+00
5887814,0,2020-01-21 00:35:18.304132+00
5887841,0,2020-01-21 00:35:18.309303+00
5887808,0,2020-01-21 00:35:18.310004+00
5887811,0,2020-01-21 00:35:18.310455+00
5887834,0,2020-01-21 00:35:18.323015+00
5887858,0,2020-01-21 00:35:18.351211+00
5887870,0,2020-01-21 00:35:18.422026+00
5887869,0,2020-01-21 00:35:18.429216+00
5887872,0,2020-01-21 00:35:18.440447+00
5887848,0,2020-01-21 00:35:18.486848+00
5887878,0,2020-01-21 00:35:18.51141+00
5887889,0,2020-01-21 00:35:18.511965+00
5887892,0,2020-01-21 00:35:18.527858+00
5887868,0,2020-01-21 00:35:18.542068+00
5887867,0,2020-01-21 00:35:18.547343+00
5887895,0,2020-01-21 00:35:18.551514+00
5887874,0,2020-01-21 00:35:18.551967+00
5887908,0,2020-01-21 00:35:18.601007+00
5887899,0,2020-01-21 00:35:18.602006+00
5887905,0,2020-01-21 00:35:18.60298+00
5887888,0,2020-01-21 00:35:18.653114+00
5887920,0,2020-01-21 00:35:18.679723+00
5887915,0,2020-01-21 00:35:18.680099+00
5887922,0,2020-01-21 00:35:18.680647+00
5887919,0,2020-01-21 00:35:18.684063+00
5887891,0,2020-01-21 00:35:18.721758+00
5887935,0,2020-01-21 00:35:18.743968+00
5887936,0,2020-01-21 00:35:18.748223+00
5887937,0,2020-01-21 00:35:18.749371+00
5887940,0,2020-01-21 00:35:18.787107+00
5887941,0,2020-01-21 00:35:18.791284+00
5887942,0,2020-01-21 00:35:18.792577+00
5887944,0,2020-01-21 00:35:18.800106+00
5887946,0,2020-01-21 00:35:18.817137+00
5887948,0,2020-01-21 00:35:18.829299+00
5887949,0,2020-01-21 00:35:18.83606+00
5887952,0,2020-01-21 00:35:18.85677+00
5887951,0,2020-01-21 00:35:18.863314+00
5887955,0,2020-01-21 00:35:18.890632+00
5887956,0,2020-01-21 00:35:18.894177+00
5887957,0,2020-01-21 00:35:18.900069+00
5887958,0,2020-01-21 00:35:18.913036+00
5887959,0,2020-01-21 00:35:18.923613+00
5887947,0,2020-01-21 00:35:18.92747+00
5887961,0,2020-01-21 00:35:18.929916+00
5887962,0,2020-01-21 00:35:18.94159+00
5887963,0,2020-01-21 00:35:18.953405+00
5887964,0,2020-01-21 00:35:18.964481+00
5887965,0,2020-01-21 00:35:18.967753+00
5887966,0,2020-01-21 00:35:18.971933+00
5887954,0,2020-01-21 00:35:18.977725+00
5887967,0,2020-01-21 00:35:18.98369+00
5887968,0,2020-01-21 00:35:18.984148+00
5887969,0,2020-01-21 00:35:18.990144+00
5887970,0,2020-01-21 00:35:19.004272+00
5887971,0,2020-01-21 00:35:19.019889+00
5887973,0,2020-01-21 00:35:19.031818+00
5887972,0,2020-01-21 00:35:19.032461+00
5887974,0,2020-01-21 00:35:19.036334+00
5887975,0,2020-01-21 00:35:19.041314+00
5887976,0,2020-01-21 00:35:19.044415+00
5887977,0,2020-01-21 00:35:19.045821+00
5887978,0,2020-01-21 00:35:19.048171+00
5887980,0,2020-01-21 00:35:19.050824+00
5887982,0,2020-01-21 00:35:19.05613+00
5887981,0,2020-01-21 00:35:19.056706+00
5887983,0,2020-01-21 00:35:19.06678+00
5887984,0,2020-01-21 00:35:19.079971+00
5887985,0,2020-01-21 00:35:19.08965+00
5887986,0,2020-01-21 00:35:19.117704+00
5887987,0,2020-01-21 00:35:19.125544+00
5887988,0,2020-01-21 00:35:19.140369+00
5887989,0,2020-01-21 00:35:19.145478+00
5887990,0,2020-01-21 00:35:19.150795+00
5887979,0,2020-01-21 00:35:19.161095+00
5887991,0,2020-01-21 00:35:19.173236+00
5887995,0,2020-01-21 00:35:19.188133+00
5887996,0,2020-01-21 00:35:19.19151+00
5887997,0,2020-01-21 00:35:19.197838+00
5887998,0,2020-01-21 00:35:19.206482+00
5887999,0,2020-01-21 00:35:19.212794+00
5888000,0,2020-01-21 00:35:19.220206+00
5888002,0,2020-01-21 00:35:19.252904+00
5888003,0,2020-01-21 00:35:19.272035+00
5888005,0,2020-01-21 00:35:19.297691+00
5888006,0,2020-01-21 00:35:19.376519+00
5888007,0,2020-01-21 00:35:19.377805+00
5888010,0,2020-01-21 00:35:19.37826+00
5888008,0,2020-01-21 00:35:19.378459+00
5888009,0,2020-01-21 00:35:19.383938+00
5888014,0,2020-01-21 00:35:19.411021+00
5888016,0,2020-01-21 00:35:19.418306+00
5888017,0,2020-01-21 00:35:19.446458+00
5888018,0,2020-01-21 00:35:19.467435+00
5888026,0,2020-01-21 00:35:19.489073+00
5888024,0,2020-01-21 00:35:19.4899+00
5888025,0,2020-01-21 00:35:19.490454+00
5888027,0,2020-01-21 00:35:19.491159+00
5888029,0,2020-01-21 00:35:19.549529+00
5888033,0,2020-01-21 00:35:19.586458+00
5888034,0,2020-01-21 00:35:19.590224+00
5888021,0,2020-01-21 00:35:19.590454+00
5888036,0,2020-01-21 00:35:19.627537+00
5888035,0,2020-01-21 00:35:19.628236+00
5888039,0,2020-01-21 00:35:19.630759+00
5888046,0,2020-01-21 00:35:19.631959+00
5888037,0,2020-01-21 00:35:19.650753+00
5888041,0,2020-01-21 00:35:19.651326+00
5888043,0,2020-01-21 00:35:19.651685+00
5888044,0,2020-01-21 00:35:19.653047+00
5888040,0,2020-01-21 00:35:19.653418+00
5888042,0,2020-01-21 00:35:19.6536+00
5888049,0,2020-01-21 00:35:19.65515+00
5888051,0,2020-01-21 00:35:19.660219+00
5888050,0,2020-01-21 00:35:19.661856+00
5888052,0,2020-01-21 00:35:19.670403+00
5888030,0,2020-01-21 00:35:19.687165+00
5888032,0,2020-01-21 00:35:19.689704+00
5888056,0,2020-01-21 00:35:19.731644+00
5888045,0,2020-01-21 00:35:19.769138+00
5888038,0,2020-01-21 00:35:19.777553+00
5888058,0,2020-01-21 00:35:19.781197+00
5888064,0,2020-01-21 00:35:19.805963+00
5888066,0,2020-01-21 00:35:19.824735+00
5888068,0,2020-01-21 00:35:19.835532+00
5888070,0,2020-01-21 00:35:19.848553+00
5888071,0,2020-01-21 00:35:19.855518+00
5888072,0,2020-01-21 00:35:19.856339+00
5888073,0,2020-01-21 00:35:19.857324+00
5888076,0,2020-01-21 00:35:19.884927+00
5888078,0,2020-01-21 00:35:19.896538+00
5888080,0,2020-01-21 00:35:19.91316+00
5888085,0,2020-01-21 00:35:19.926764+00
5888087,0,2020-01-21 00:35:19.927193+00
5888089,0,2020-01-21 00:35:19.927398+00
5888086,0,2020-01-21 00:35:19.933422+00
5888065,0,2020-01-21 00:35:19.939869+00
5888063,0,2020-01-21 00:35:19.944532+00
5888067,0,2020-01-21 00:35:19.953417+00
5888060,0,2020-01-21 00:35:19.957792+00
5888092,0,2020-01-21 00:35:19.976618+00
5888093,0,2020-01-21 00:35:20.009915+00
5888101,0,2020-01-21 00:35:20.031088+00
5888114,0,2020-01-21 00:35:20.065178+00
5888122,0,2020-01-21 00:35:20.117648+00
5888140,0,2020-01-21 00:35:20.183815+00
5888150,0,2020-01-21 00:35:20.243479+00
5888146,0,2020-01-21 00:35:20.243663+00
5888159,0,2020-01-21 00:35:20.33592+00
5888126,0,2020-01-21 00:35:20.341328+00
5888173,0,2020-01-21 00:35:20.346226+00
5888176,0,2020-01-21 00:35:20.358975+00
5888181,0,2020-01-21 00:35:20.50143+00
5888179,0,2020-01-21 00:35:20.502531+00
5888155,0,2020-01-21 00:35:20.580827+00
5888165,0,2020-01-21 00:35:20.599023+00
5888162,0,2020-01-21 00:35:20.599797+00
5888168,0,2020-01-21 00:35:20.600474+00
5888170,0,2020-01-21 00:35:20.604631+00
5888156,0,2020-01-21 00:35:20.607273+00
5888187,0,2020-01-21 00:35:20.612838+00
5888188,0,2020-01-21 00:35:20.612981+00
5888205,0,2020-01-21 00:35:20.661514+00
5888204,0,2020-01-21 00:35:20.664502+00
5888200,0,2020-01-21 00:35:20.66469+00
5888203,0,2020-01-21 00:35:20.664804+00
5888207,0,2020-01-21 00:35:20.665094+00
5888206,0,2020-01-21 00:35:20.665315+00
5888194,0,2020-01-21 00:35:20.666481+00
5888211,0,2020-01-21 00:35:20.675985+00
5888217,0,2020-01-21 00:35:20.6956+00
5888214,0,2020-01-21 00:35:20.702105+00
5888219,0,2020-01-21 00:35:20.781211+00
5888226,0,2020-01-21 00:35:20.787922+00
5888222,0,2020-01-21 00:35:20.789267+00
5888221,0,2020-01-21 00:35:20.789452+00
5888228,0,2020-01-21 00:35:20.806473+00
5888224,0,2020-01-21 00:35:20.81348+00
5888202,0,2020-01-21 00:35:20.840745+00
5888225,0,2020-01-21 00:35:20.907774+00
5888230,0,2020-01-21 00:35:20.914542+00
5888223,0,2020-01-21 00:35:20.91794+00
5888220,0,2020-01-21 00:35:20.928458+00
5888257,0,2020-01-21 00:35:20.957654+00
5888255,0,2020-01-21 00:35:20.965487+00
5888258,0,2020-01-21 00:35:20.965638+00
5888259,0,2020-01-21 00:35:20.969495+00
5888260,0,2020-01-21 00:35:20.977928+00
5888261,0,2020-01-21 00:35:21.023463+00
5888269,0,2020-01-21 00:35:21.027113+00
5888266,0,2020-01-21 00:35:21.037662+00
5888263,0,2020-01-21 00:35:21.041422+00
5888264,0,2020-01-21 00:35:21.041931+00
5888267,0,2020-01-21 00:35:21.044295+00
5888274,0,2020-01-21 00:35:21.045502+00
5888275,0,2020-01-21 00:35:21.04804+00
5888270,0,2020-01-21 00:35:21.048277+00
5888276,0,2020-01-21 00:35:21.048628+00
5888278,0,2020-01-21 00:35:21.050111+00
5888271,0,2020-01-21 00:35:21.051241+00
5888268,0,2020-01-21 00:35:21.051321+00
5888283,0,2020-01-21 00:35:21.058611+00
5888277,0,2020-01-21 00:35:21.061349+00
5888296,0,2020-01-21 00:35:21.10897+00
5888297,0,2020-01-21 00:35:21.138838+00
5888298,0,2020-01-21 00:35:21.155427+00
5888272,0,2020-01-21 00:35:21.166838+00
5888303,0,2020-01-21 00:35:21.171641+00
5888307,0,2020-01-21 00:35:21.176169+00
5888306,0,2020-01-21 00:35:21.181003+00
5888311,0,2020-01-21 00:35:21.19551+00
5888312,0,2020-01-21 00:35:21.19563+00
5888310,0,2020-01-21 00:35:21.197281+00
5888309,0,2020-01-21 00:35:21.198747+00
5888313,0,2020-01-21 00:35:21.200006+00
5888314,0,2020-01-21 00:35:21.205866+00
5888315,0,2020-01-21 00:35:21.213151+00
5888316,0,2020-01-21 00:35:21.215144+00
5888287,0,2020-01-21 00:35:21.218309+00
5888317,0,2020-01-21 00:35:21.223066+00
5888318,0,2020-01-21 00:35:21.223896+00
5888321,0,2020-01-21 00:35:21.225603+00
5888319,0,2020-01-21 00:35:21.225751+00
5888320,0,2020-01-21 00:35:21.225869+00
5888322,0,2020-01-21 00:35:21.227019+00
5888293,0,2020-01-21 00:35:21.232504+00
5888323,0,2020-01-21 00:35:21.232824+00
5888324,0,2020-01-21 00:35:21.249295+00
5888327,0,2020-01-21 00:35:21.27957+00
5888325,0,2020-01-21 00:35:21.28222+00
5888330,0,2020-01-21 00:35:21.283447+00
5888326,0,2020-01-21 00:35:21.283581+00
5888328,0,2020-01-21 00:35:21.284411+00
5888329,0,2020-01-21 00:35:21.286075+00
5888331,0,2020-01-21 00:35:21.301963+00
5888332,0,2020-01-21 00:35:21.308116+00
5888335,0,2020-01-21 00:35:21.336874+00
5888336,0,2020-01-21 00:35:21.34312+00
5888338,0,2020-01-21 00:35:21.34455+00
5888337,0,2020-01-21 00:35:21.344948+00
5888339,0,2020-01-21 00:35:21.349554+00
5888340,0,2020-01-21 00:35:21.360036+00
5888341,0,2020-01-21 00:35:21.369435+00
5888343,0,2020-01-21 00:35:21.371317+00
5888344,0,2020-01-21 00:35:21.374467+00
5888345,0,2020-01-21 00:35:21.398934+00
5888346,0,2020-01-21 00:35:21.401706+00
5888347,0,2020-01-21 00:35:21.406214+00
5888348,0,2020-01-21 00:35:21.40961+00
5888351,0,2020-01-21 00:35:21.415335+00
5888353,0,2020-01-21 00:35:21.422695+00
5888352,0,2020-01-21 00:35:21.423238+00
5888350,0,2020-01-21 00:35:21.424134+00
5888356,0,2020-01-21 00:35:21.448551+00
5888334,0,2020-01-21 00:35:21.451943+00
5888358,0,2020-01-21 00:35:21.471405+00
5888359,0,2020-01-21 00:35:21.473023+00
5888357,0,2020-01-21 00:35:21.473357+00
5888342,0,2020-01-21 00:35:21.477892+00
5888360,0,2020-01-21 00:35:21.484427+00
5888362,0,2020-01-21 00:35:21.486925+00
5888363,0,2020-01-21 00:35:21.487313+00
5888361,0,2020-01-21 00:35:21.489384+00
5888365,0,2020-01-21 00:35:21.586262+00
5888364,0,2020-01-21 00:35:21.592608+00
5888367,0,2020-01-21 00:35:21.593912+00
5888370,0,2020-01-21 00:35:21.629351+00
5888368,0,2020-01-21 00:35:21.630622+00
5888371,0,2020-01-21 00:35:21.63251+00
5888369,0,2020-01-21 00:35:21.63636+00
5888374,0,2020-01-21 00:35:21.667901+00
5888373,0,2020-01-21 00:35:21.671269+00
5888376,0,2020-01-21 00:35:21.693873+00
5888379,0,2020-01-21 00:35:21.70458+00
5888377,0,2020-01-21 00:35:21.705951+00
5888378,0,2020-01-21 00:35:21.715757+00
5888383,0,2020-01-21 00:35:21.74139+00
5888384,0,2020-01-21 00:35:21.742457+00
5888385,0,2020-01-21 00:35:21.766725+00
5888386,0,2020-01-21 00:35:21.786049+00
5888387,0,2020-01-21 00:35:21.788849+00
5888388,0,2020-01-21 00:35:21.810978+00
5888390,0,2020-01-21 00:35:21.816547+00
5888393,0,2020-01-21 00:35:21.820039+00
5888398,0,2020-01-21 00:35:21.828549+00
5888397,0,2020-01-21 00:35:21.830313+00
5888402,14,2020-01-21 00:35:21.830528+00
5888400,5,2020-01-21 00:35:21.830885+00
5888404,0,2020-01-21 00:35:21.833517+00
5888403,0,2020-01-21 00:35:21.836412+00
5888406,0,2020-01-21 00:35:21.865482+00
5888407,0,2020-01-21 00:35:21.877367+00
5888408,0,2020-01-21 00:35:21.881508+00
5888410,0,2020-01-21 00:35:21.881627+00
5888409,0,2020-01-21 00:35:21.88382+00
5888411,12,2020-01-21 00:35:21.885524+00
5888412,0,2020-01-21 00:35:21.906919+00
5888413,0,2020-01-21 00:35:21.91098+00
5888414,0,2020-01-21 00:35:21.914629+00
5888415,0,2020-01-21 00:35:21.916492+00
5888394,0,2020-01-21 00:35:21.921555+00
5888416,0,2020-01-21 00:35:21.925807+00
5888417,0,2020-01-21 00:35:21.929176+00
5888395,0,2020-01-21 00:35:21.930179+00
5888418,0,2020-01-21 00:35:21.930894+00
